athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
914b1e1b-6fc5-4941-8191-02217d777d98,College,34.1,55.5,63.498030395955965,-7.998030395955965
17ddae77-d934-438e-accc-83b19aceb378,College,41.1,66.2,66.27150492958104,-0.07150492958103882
15f8be87-de5e-4e0f-af17-ff35062e4eea,College,41.17,63.6,66.29923967491729,-2.699239674917287
d52520f2-da23-4c70-bded-8ba17706169e,College,57.41,68.2,72.73370059292745,-4.533700592927445
1921179e-9a4e-45bf-a697-ee94c0ade229,College,41.09,62.4,66.26754282310444,-3.8675428231044364
977349e3-ef5c-4a4e-9af6-1769d0087604,College,37.83,60.2,64.97589611173046,-4.775896111730461
a1bcd1fb-ff87-4719-98ef-4a87765a891b,College,40.74,68.8,66.12886909642317,2.671130903576824
a07c720f-ef87-48d8-9076-b133b00f5c45,College,52.59,66.5,70.82396527120277,-4.323965271202766
2e0c93ea-d8d1-45a5-9dea-cc7ee1af455e,College,38.73,63.4,65.33248569462512,-1.9324856946251217
a6183ddd-0555-4694-85b7-c7c20d81d0b8,College,46.4,66.0,68.37142136218287,-2.371421362182872
7f13a3ee-1114-47a0-97bd-15030a2c38c4,College,43.14,68.3,67.07977465080891,1.2202253491910824
fcdeb6cc-eedb-49dc-8fc6-fc481546ed80,College,26.35,49.2,60.427397876585346,-11.227397876585343
84db729a-b4d2-4db4-aa50-e387f1b18957,College,49.2,67.8,69.48081117563291,-1.6808111756329112
cb8584de-3e71-49a2-bddd-07bdf43f7180,College,44.88,62.1,67.76918117773857,-5.669181177738572
ffa444b1-bc3d-4b69-ad4c-e4706a10d13d,College,47.81,67.2,68.9300783753845,-1.730078375384494
d307dbfa-52f6-4f91-8b1a-bb6fed426a10,College,42.01,63.5,66.63205661895229,-3.1320566189522907
68e06334-edee-4a57-bb43-0b03b610c05d,College,45.85,69.5,68.15350550596948,1.346494494030523
69163ea4-6fb3-419d-8cf9-fcbf50166381,College,37.97,64.7,65.03136560240297,-0.3313656024029683
2849a026-ccb5-41a5-998a-287240175062,College,43.35,64.3,67.16297888681767,-2.8629788868176718
f3cb4084-7fe6-42e2-9aae-fcc135416204,College,47.0,67.3,68.60914775077931,-1.3091477507793172
d1c9ad85-fc08-4c24-8993-6dd94dc663c8,College,50.88,68.6,70.14644506370293,-1.546445063702933
5c273df0-27e1-44de-a77d-6ffb15bc9e0e,College,46.78,64.4,68.52198140829395,-4.121981408293948
cf50cb73-996c-4a79-ab4f-c133d7a0737d,College,37.15,64.0,64.70647287132117,-0.7064728713211679
