athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
a7f5385e-417e-4ce8-9025-2292611fa318,Pro,39.79,72.1,69.40160966628676,2.6983903337132347
ecd97284-067d-433f-b0c7-e12a50782a25,Pro,40.85,67.8,69.58390563648275,-1.783905636482757
47a7fe0c-5f0a-410a-881c-47111ecca16a,Pro,37.52,68.8,69.01122112633874,-0.21122112633874224
07d20ecb-7bee-4077-b668-b614f6b56f0e,Pro,49.06,74.7,70.99583951884983,3.7041604811501685
70ffd727-f23b-4b7b-b3d9-c969930f862c,Pro,41.14,76.2,69.6337790622911,6.566220937708906
ce3528f4-aaf6-404f-800c-a65e3a02cb89,Pro,50.24,68.0,71.19877276869066,-3.1987727686906595
4d7e849c-15bd-41d8-9272-c122c83149b3,Pro,51.52,72.0,71.41890375156885,0.5810962484311517
6945a975-cdcf-4d49-b8e3-beb089c36fcb,Pro,49.34,68.7,71.04399317135444,-2.343993171354441
f7febe62-e1cf-4bb4-9b89-fce586b97e9d,Pro,47.56,63.2,70.73787352328947,-7.537873523289463
2c745a99-008f-463b-bced-7541adc3cd30,Pro,39.81,69.9,69.40504921289424,0.4949507871057648
3f88319c-a0ef-4270-9fae-3d2f1fdb5221,Pro,44.89,67.7,70.27869405119202,-2.5786940511920164
a538b5e7-d774-4288-8f00-6dea5206c705,Pro,50.95,69.7,71.3208766732559,-1.6208766732558928
e7c4f4e4-a344-47cd-b284-30bc6acbd9cd,Pro,44.28,75.9,70.17378787966413,5.726212120335873
8ecb6721-06ae-4987-a759-a79199e60be3,Pro,40.06,68.6,69.44804354548764,-0.8480435454876414
47a7fe0c-5f0a-410a-881c-47111ecca16a,Pro,36.92,67.5,68.90803472811459,-1.4080347281145862
c551e25a-4974-46bc-bf1d-a131e85fd625,Pro,37.05,63.9,68.93039178106316,-5.030391781063166
5e689ad9-e62c-4bba-b9a6-05f15d6cd853,Pro,41.31,69.2,69.66301520845461,-0.46301520845460686
e38ee49b-56b9-402e-9500-26034e2f52d1,Pro,37.88,72.0,69.07313296527323,2.9268670347267687
22ce8c43-c93e-4780-841c-376884056e71,Pro,41.89,66.7,69.76276206007128,-3.062762060071279
4b5da437-c3fd-465d-9362-2c7d5fac5967,Pro,46.64,70.2,70.57965437934578,-0.37965437934578006
16a5cd52-6be1-42c8-8700-e55024c20260,Pro,46.86,64.0,70.61748939202796,-6.617489392027963
70ffd727-f23b-4b7b-b3d9-c969930f862c,Pro,42.3,77.7,69.83327276552444,7.866727234475562
07d20ecb-7bee-4077-b668-b614f6b56f0e,Pro,50.23,73.3,71.19705299538693,2.102947004613071
7aa494f6-2d77-44ec-b585-49c3dfe9ef6b,Pro,59.09,67.9,72.72077214249683,-4.820772142496821
33f6576b-8a53-4297-9bdc-bfb41d00b9bc,Pro,40.44,69.3,69.5133949310296,-0.2133949310295975
8007d905-9d7f-43a9-8f92-7e3bd16a8372,Pro,53.3,73.4,71.72502339963381,1.6749766003661932
3f88319c-a0ef-4270-9fae-3d2f1fdb5221,Pro,45.11,74.4,70.3165290638742,4.083470936125806
f2e9a11f-3be9-4d03-972a-4331986c07a9,Pro,48.05,75.0,70.82214241517252,4.177857584827478
c6d8f141-932e-4e01-accf-b528a1195c65,Pro,41.37,66.0,69.67333384827703,-3.673333848277025
0b860d59-6b54-4fe4-85ce-07e334acf869,Pro,50.8,71.4,71.29508007369986,0.10491992630014124
e38ee49b-56b9-402e-9500-26034e2f52d1,Pro,36.3,73.0,68.80140878328298,4.19859121671702
e7c4f4e4-a344-47cd-b284-30bc6acbd9cd,Pro,43.55,74.9,70.04824442849142,4.8517555715085905
70ffd727-f23b-4b7b-b3d9-c969930f862c,Pro,40.63,77.6,69.54607062380057,8.05392937619942
07d20ecb-7bee-4077-b668-b614f6b56f0e,Pro,51.53,73.4,71.42062352487258,1.9793764751274239
af558557-20d9-41ef-8394-7584daefa955,Pro,50.81,75.0,71.2967998470036,3.703200152996402
a7f5385e-417e-4ce8-9025-2292611fa318,Pro,39.88,66.3,69.41708762602039,-3.1170876260203926
2c745a99-008f-463b-bced-7541adc3cd30,Pro,38.67,68.7,69.20899505626835,-0.508995056268347
e38ee49b-56b9-402e-9500-26034e2f52d1,Pro,38.92,73.7,69.25198938886174,4.448010611138258
5c279055-6575-4ccd-ba85-c5dcd282a4c9,Pro,50.23,70.8,71.19705299538693,-0.39705299538692884
bc46b104-a6db-4a6d-ba3e-7778cc670836,Pro,33.23,61.6,68.2734383790361,-6.673438379036092
a538b5e7-d774-4288-8f00-6dea5206c705,Pro,48.48,71.4,70.89609266723316,0.5039073327668433
70ffd727-f23b-4b7b-b3d9-c969930f862c,Pro,41.12,76.9,69.63033951568363,7.2696604843163755
9ed9402d-dabe-4f03-a107-95b9c2795afa,Pro,55.59,68.8,72.11885148618931,-3.318851486189317
16a5cd52-6be1-42c8-8700-e55024c20260,Pro,50.33,70.2,71.21425072842429,-1.0142507284242868
608f7b47-65fe-48e3-867a-fd2d22bfcee5,Pro,36.21,58.1,68.78593082354935,-10.685930823549349
5c279055-6575-4ccd-ba85-c5dcd282a4c9,Pro,54.68,73.8,71.96235211554935,1.8376478844506465
e7c4f4e4-a344-47cd-b284-30bc6acbd9cd,Pro,46.29,70.9,70.51946231371502,0.3805376862849812
47a7fe0c-5f0a-410a-881c-47111ecca16a,Pro,37.11,73.8,68.94071042088558,4.859289579114417
71a4841c-2a7f-46cd-ae15-f493f01b8ede,Pro,32.08,57.4,68.07566444910647,-10.67566444910647
70ffd727-f23b-4b7b-b3d9-c969930f862c,Pro,41.8,77.5,69.74728410033765,7.752715899662348
e38ee49b-56b9-402e-9500-26034e2f52d1,Pro,37.45,71.4,68.99918271321259,2.400817286787415
