athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
5f6c6299-7aea-42a1-88d0-92b6271b7904,College,39.35,69.2,63.681608502633,5.518391497367006
e24f29b6-b8e8-473d-8044-bf5779893afb,High School,40.14,61.8,64.18437998188688,-2.3843799818868803
a761c1e8-96e0-4b61-9be3-5d72953d392b,Pro,43.22,75.5,66.14455233138298,9.355447668617018
464e02f3-7e17-49bc-b61c-ee44e20b0338,Pro,27.88,60.1,56.381875759541934,3.718124240458067
7b89bd06-e271-4cc4-9206-26ebe8cafd8a,Pro,36.01,72.2,61.55596705869889,10.644032941301113
3f2e4ffe-bee0-4f65-8cfe-18bdcebb698b,High School,30.8,64.4,58.24022097399929,6.159779026000713
914b1e1b-6fc5-4941-8191-02217d777d98,College,34.1,55.5,60.340405634173706,-4.840405634173706
81a7503e-70d2-4816-bc99-aaa562a224f5,Pro,45.11,73.0,67.34738536402833,5.652614635971673
17ddae77-d934-438e-accc-83b19aceb378,College,41.1,66.2,64.79534279211943,1.4046572078805752
15f8be87-de5e-4e0f-af17-ff35062e4eea,College,41.17,63.6,64.83989216369888,-1.239892163698876
d52520f2-da23-4c70-bded-8ba17706169e,College,57.41,68.2,75.17534637013296,-6.975346370132954
98a3ebc4-c466-4780-a66f-e0d9205b3e65,High School,33.16,61.0,59.74217121582099,1.2578287841790114
1921179e-9a4e-45bf-a697-ee94c0ade229,College,41.09,62.4,64.7889785961795,-2.3889785961795056
977349e3-ef5c-4a4e-9af6-1769d0087604,College,37.83,60.2,62.71425071976478,-2.5142507197647745
464e02f3-7e17-49bc-b61c-ee44e20b0338,Pro,32.52,63.3,59.33486267566596,3.9651373243340373
81b2a80f-8edf-4bc7-92d4-e7d534fde7db,High School,47.46,64.3,68.8429714099101,-4.542971409910109
7be14792-be47-4f6e-a605-c779d85cb0fe,Pro,55.27,72.8,73.81340843898954,-1.0134084389895435
a1bcd1fb-ff87-4719-98ef-4a87765a891b,College,40.74,68.8,64.56623173828221,4.233768261717785
a07c720f-ef87-48d8-9076-b133b00f5c45,College,52.59,66.5,72.10780392709033,-5.60780392709033
2e0c93ea-d8d1-45a5-9dea-cc7ee1af455e,College,38.73,63.4,63.2870283543578,0.11297164564219742
02bd758b-d462-4a13-a2bb-e36a8baf4615,High School,40.01,58.9,64.10164543466787,-5.201645434667874
a6183ddd-0555-4694-85b7-c7c20d81d0b8,College,46.4,66.0,68.16836664027832,-2.1683666402783217
7f13a3ee-1114-47a0-97bd-15030a2c38c4,College,43.14,68.3,66.09363876386361,2.206361236136388
fcdeb6cc-eedb-49dc-8fc6-fc481546ed80,College,26.35,49.2,55.4081537807338,-6.208153780733795
84db729a-b4d2-4db4-aa50-e387f1b18957,College,49.2,67.8,69.95034150345661,-2.150341503456616
cb8584de-3e71-49a2-bddd-07bdf43f7180,College,44.88,62.1,67.20100885741012,-5.101008857410115
ffa444b1-bc3d-4b69-ad4c-e4706a10d13d,College,47.81,67.2,69.0657182678074,-1.8657182678073951
